ID	VOT
26929638	9.46
26929639	9.46
26929662	14.78
26929664	14.78
26929680	2.83
26929821	6.47
26929826	6.47
26930114	10.4
26930118	10.4
26930322	17.37
26930323	17.37
26930337	0.0
26930338	5.25
26930660	13.06
26930661	13.06
26930696	6.18
26930776	9.03
26931146	0.84
26931334	15.37
26931337	15.37
26931657	6.13
26931742	11.61
26931888	16.46
26931928	14.86
26931947	11.4
26931977	11.12
26932051	3.87
26932993	4.55
26933106	8.83
26933107	8.83
26933134	10.25
26933457	34.2
26933459	34.2
26933461	34.2
26933742	1.29
26933791	9.28
26933794	11.41
26933795	11.3
26933899	8.81
26934001	6.43
26934002	9.91
26934003	9.59
26934669	9.74
26934745	6.35
26935653	10.83
26935788	4.16
26935986	14.87
26936185	8.23
26936696	7.78
26936824	0.0
26936899	11.55
26937033	0.74
26937102	7.2
26937106	7.2
26937271	10.05
26937350	8.02
26937462	0.0
26937995	8.08
26937997	3.55
26938080	1.27
26938090	0.0
26938144	11.34
26938145	5.9
26938146	5.9
26938203	15.57
26938884	6.26
26938982	8.64
26938986	22.44
26938987	22.44
26939214	9.46
26939264	6.06
26939551	23.23
26939581	16.04
26939819	13.51
26940229	8.02
26940558	6.75
26940574	11.75
26940608	1.97
26940661	6.81
26940662	11.63
26940676	103.52
26940735	128.85
26940736	128.85
26940887	4.26
26940941	11.28
26940942	11.28
26941173	12.5
26941317	9.62
26941387	13.0
26941849	12.31
26941895	6.21
26942181	12.46
26942319	5.9
26942366	0.62
26942798	11.22
26943240	0.0
26943274	1.83
26943324	11.73
26943355	5.54
26943552	7.62
26943963	18.11
26944004	1.9
26944016	8.95
26944017	13.65
26944020	6.42
26944055	10.05
26944123	0.7
26944384	14.2
26944407	6.01
26944409	6.22
26944434	6.42
26944436	3.26
26944560	10.7
26944671	16.45
26944753	8.19
26944810	5.51
26945173	6.13
26945427	9.17
26945852	7.68
26946068	17.43
26946140	7.32
26946226	3.61
26946508	10.7
26947012	12.93
26947440	12.26
26947441	12.12
26947482	16.5
26947630	5.91
26947944	10.79
26947980	4.98
26947985	11.89
26948046	16.13
26948155	6.71
26948156	18.88
26948405	20.25
26948421	7.76
26948511	16.73
26948609	5.48
26948623	0.44
26948800	18.06
26948802	18.06
26949900	10.45
26949991	13.06
26949994	11.61
26950040	9.38
26950316	1.81
26950657	13.03
26950687	12.43
26950796	11.01
26950798	11.01
26950939	4.31
26951154	6.44
26951376	5.78
26951441	4.7
26951538	1.59
26951812	3.41
26951895	6.74
26951903	17.14
26951924	18.0
26951949	17.69
26951954	3.22
26952302	12.99
26952328	0.13
26952771	11.74
26952772	11.74
26953198	9.09
26953422	6.99
26953610	3.79
26954497	2.14
26954530	18.41
26954809	6.94
26954811	6.94
26954828	6.46
26955311	10.44
26955416	10.92
26955417	10.92
26955468	9.78
26955646	6.5
26955648	4.75
26955649	10.16
26955730	5.7
26956418	4.64
26956599	2.97
26956602	2.97
26956993	13.42
26957240	13.39
26957323	20.48
26957545	3.32
26957546	3.32
26957710	15.22
26957892	25.55
26958333	7.69
26958898	17.45
26959381	8.24
26959686	15.78
26959966	0.0
26960116	18.54
26960317	7.5
26960595	0.83
26960777	28.52
26960778	28.52
26960857	7.96
26960903	4.26
26960923	9.02
26961136	3.54
26961204	4.51
26961331	8.57
26961846	9.21
26961886	10.15
26962236	0.47
26962956	0.36
26963163	12.41
26963213	1.5
26963811	2.52
26963968	4.75
26964522	0.0
26964559	22.81
26964562	2.93
26964579	0.99
26964859	12.8
26965117	11.55
26965479	8.38
26966110	5.36
26966128	4.8
26966195	0.0
26966358	4.3
26966619	10.06
26966621	10.06
26966991	9.63
26967058	1.76
26967102	0.0
26967268	5.18
26967909	13.51
26968115	4.34
26968584	13.5
26968657	5.0
26968754	12.12
26968756	12.12
26969108	6.15
26969393	7.48
26969458	17.58
26970177	2.79
26970178	2.79
26970210	4.99
26970500	0.57
26970943	17.31
26970946	5.5
26971162	26.3
26971164	0.0
26971576	5.02
26972111	1.25
26972145	8.99
26972177	18.54
26972302	2.43
26972337	10.44
26972386	0.0
26973095	7.81
26973124	8.08
26973452	0.0
26973467	12.97
26973842	8.28
26974448	2.97
26975040	5.76
26975326	9.33
26975327	9.33
26975772	26.79
26975943	17.36
26976248	21.17
26976671	4.64
26977053	19.53
26977059	0.0
26977503	11.03
26977504	11.03
26977661	7.16
26977907	5.3
26978343	6.86
26978518	5.86
26978535	14.06
26978557	6.15
26979020	5.78
26979083	20.04
26979405	28.99
26979646	9.25
26979647	21.3
26979648	21.3
26979807	5.9
26979808	13.92
26980028	8.75
26980171	6.5
26980265	0.0
26980278	13.17
26980403	8.53
26980471	9.47
26980512	2.12
26980603	16.68
26980858	12.23
26980868	3.97
26980869	3.97
26981151	6.4
26981255	0.0
26981849	15.84
26981940	3.12
26981988	1.72
26982141	17.48
26982180	3.67
26982275	12.15
26982480	0.01
26983079	22.8
26983100	10.59
26983233	7.61
26983234	7.61
26983320	0.0
26983430	8.84
26983431	8.84
26983642	6.01
26983643	6.01
26983718	12.99
26983719	12.99
26984265	18.76
26984450	42.71
26984583	9.14
26984585	9.14
26984767	3.83
26984893	3.84
26984916	14.96
26984917	8.23
26985032	9.81
26985033	13.87
26985050	24.07
26985052	24.07
26985053	24.07
26985371	6.5
26985464	7.97
26985898	0.0
26985909	6.26
26985993	10.53
26986091	6.95
26986156	9.74
26986563	22.14
26986731	5.25
26986814	6.94
26986816	6.94
26986817	6.94
26986824	10.8
26986946	7.25
26986961	116.25
26987171	12.47
26987172	12.47
26987395	3.09
26987483	11.91
26987484	11.91
26987535	11.7
26987634	14.95
26987678	42.92
26987811	10.72
26988033	6.39
26988047	11.19
26988198	0.0
26988253	15.78
26988254	15.78
26988255	15.78
26988673	14.03
26988829	0.39
26989147	13.79
26989148	13.79
26989315	14.23
26989483	2.28
26989542	15.54
26989778	7.43
26989858	20.9
26989880	2.42
26989890	9.23
26990043	9.22
26990254	7.94
26990486	20.99
26990489	20.99
26990518	0.04
26990588	0.99
26990597	7.17
26990676	0.24
26990932	15.76
26991365	10.06
26991529	10.46
26991641	17.88
26991647	17.88
26991734	10.61
26992096	15.19
26992185	2.18
26992242	5.96
26992364	0.47
26992506	17.72
26992545	4.85
26992619	44.05
26992807	4.03
26992808	4.03
26992920	4.86
26993046	9.66
26993048	4.62
26993081	17.31
26993296	9.67
26994239	13.31
26994241	0.0
26994242	17.38
26994715	0.92
26994969	9.45
26994971	9.45
26995035	16.99
26995486	5.28
26996422	10.74
26996423	13.48
26996708	4.52
26996747	0.0
26996808	5.17
26996930	6.12
26997124	16.43
26997497	3.06
26998019	11.42
26998032	14.41
26998044	6.53
26998343	8.7
26998636	2.17
26998701	10.83
26999336	6.62
26999661	5.42
26999682	5.06
27000211	7.08
27000398	17.32
27000399	3.84
27000450	2.49
27000755	25.12
27000861	16.99
27001040	0.0
27001123	23.23
27001299	17.68
27001300	17.68
27001304	17.68
27001546	14.7
27002535	8.37
27002566	5.53
27002587	7.71
27002597	9.17
27003105	13.38
27003114	1.45
27003473	30.96
27003474	30.96
27003666	4.0
27003667	0.0
27003767	3.06
27003769	3.06
27004015	121.08
27004016	121.08
27004173	103.52
27004351	5.3
27004800	0.0
27004802	0.0
27005079	2.6
27005080	2.6
27005409	27.44
27005702	15.86
27005815	2.33
27005958	17.06
27005959	17.06
27006342	16.45
27006343	16.45
27006474	7.89
27006578	1.88
27006872	2.42
27007315	21.67
27008054	4.19
27008203	12.46
27008204	12.46
27008269	6.81
27008875	15.54
27009651	10.4
27009678	12.97
27009881	10.11
27009995	7.82
27009996	7.82
27010229	2.99
27010230	11.25
27010231	11.25
27010232	2.99
27010233	14.75
27010341	1.25
27010839	0.97
27011136	8.25
27011371	5.51
27011566	10.18
27011669	8.21
27012187	0.0
27012188	0.0
27012402	5.5
27012955	9.42
27013492	2.37
27013753	4.05
27013842	14.46
27014091	8.61
27014193	10.82
27014196	10.82
27014271	8.77
27014281	25.75
27014335	1.52
27014395	6.07
27014400	6.07
27014514	16.1
27014594	16.28
27014693	2.66
27014840	1.66
27015068	5.03
27015424	10.52
27015804	16.23
27015852	6.36
27015887	15.22
27016111	8.85
27016651	24.72
27016661	8.36
27016737	11.14
27016821	6.09
27016912	1.5
27016913	2.16
27016930	6.69
27017045	4.98
27017334	13.51
27017938	2.52
27018009	9.36
27018010	8.48
27018011	9.36
27018570	19.02
27018626	5.06
27018627	5.06
27018744	6.4
27019185	8.91
27019229	7.37
27019318	11.09
27019400	8.43
27019472	3.19
27019563	23.03
27020326	9.38
27020780	8.55
27021081	1.86
27021470	13.23
27021474	13.23
27021634	5.39
27021886	4.55
27023094	0.25
27023143	10.46
27023146	4.92
27023257	4.61
27023282	8.38
27023433	13.34
27023434	13.34
27023495	0.03
27023577	18.73
27024024	4.98
27024029	4.32
27024195	15.63
27024298	4.73
27024483	12.01
27024770	14.31
27025177	12.75
27025269	14.99
27025353	7.93
27025764	14.41
27025786	7.43
27025874	0.0
27025970	5.04
27025994	14.32
27025997	20.58
27025998	20.58
27026004	44.71
27026005	31.29
27026265	22.32
27026316	14.61
27026422	3.29
27026462	11.92
27026561	11.32
27026564	11.32
27026927	15.66
27026945	9.58
27027063	8.25
27027073	20.57
27027155	13.86
27027221	8.75
27027426	1.39
27027541	4.18
27027648	4.19
27027853	16.68
27027883	7.32
27027884	7.32
27028024	7.96
27028035	7.02
27028052	3.54
27028053	15.82
27028161	12.23
27028272	8.58
27028335	11.46
27028533	18.94
27028534	18.94
27028707	12.12
27028844	11.13
27028942	11.25
27029408	17.6
27029528	15.63
27029699	13.3
27029894	8.24
27030497	11.1
27030498	0.0
27030555	5.9
27030557	5.9
27030771	4.96
27030772	15.43
27030773	3.19
27030796	7.36
27031121	4.46
27031226	1.3
27031464	16.62
27031465	16.48
27031471	7.52
27031524	7.01
27031730	10.71
27031828	2.11
27032253	20.17
27032578	6.73
27032595	17.48
27032639	5.87
27032640	0.0
27032675	21.0
27032764	1.08
27032805	0.78
27032893	21.24
27033153	27.4
27033356	6.77
27033358	2.98
27033556	21.37
27033918	2.76
27034288	10.59
27034493	5.25
27034721	8.6
27034942	7.41
27035064	5.06
27035098	7.89
27035304	8.84
27035744	2.74
27035813	6.0
27036120	5.9
27036182	11.67
27036183	11.67
27036548	11.15
27036583	17.51
27036584	17.51
27036585	5.49
27037055	12.63
27037056	12.63
27037256	7.2
27037328	6.86
27038380	8.71
27038640	14.69
27038916	7.87
27039041	0.69
27039170	15.22
27039277	16.49
27039279	16.49
27040002	4.76
27040057	1.01
27040082	2.8
27040083	10.31
27040384	36.72
27041414	1.64
27041877	0.0
27042061	11.55
27042062	5.96
27042193	5.7
27042810	10.61
27043138	5.9
27043727	8.15
27043731	3.83
27044069	8.17
27044194	21.21
27044560	20.38
27044642	12.05
27044702	12.18
27044933	0.0
27045119	6.54
27045256	13.88
27045740	4.56
27046139	7.21
27046231	11.85
27046382	32.01
27046859	34.39
27046860	34.39
27046864	0.0
27046866	1.27
27046867	34.39
27047156	6.49
27047445	2.61
27048272	3.13
27048870	0.0
27048932	8.74
27049700	0.0
27049760	14.41
27050145	8.17
27050284	0.0
27050507	0.0
27050544	9.46
27050545	9.46
27050900	6.19
27051309	4.63
27051337	29.71
27051499	0.0
27051524	9.29
27051977	3.45
27052258	12.23
27052412	6.27
27052413	6.27
27052414	6.27
27052632	18.92
27052737	11.4
27052765	14.76
27052850	13.74
27053009	12.75
27053506	7.1
27053667	19.57
27054177	3.2
27054202	12.77
27054826	14.32
27055049	4.01
27055061	1.76
27055239	0.0
27056360	16.55
27056506	4.16
27056719	0.88
27056720	0.88
27056741	10.12
27056774	11.04
27057458	7.47
27057624	17.77
27057637	8.41
27057807	34.76
27058087	7.16
27058148	0.0
27059541	3.54
27059574	9.48
27059726	17.27
27059727	21.12
27059728	14.55
27059998	3.17
27060178	14.32
27060401	17.88
27060415	13.44
27060887	4.84
27061282	4.42
27061388	11.2
27061700	44.71
27061895	13.94
27061896	8.72
27062343	13.51
27062996	15.63
27062997	15.63
27064313	4.58
27065000	12.49
27065361	8.64
27065446	0.0
27065465	13.89
27065748	3.7
27065770	10.11
27065771	13.4
27066186	32.34
27066189	32.34
27066207	10.55
27066322	3.99
27067039	5.93
27067195	2.1
27068086	8.84
27068347	8.48
27068479	12.88
27068619	7.63
27068737	9.73
27068739	17.97
27068945	8.01
27069051	2.84
27069138	11.97
27069314	6.47
27069358	4.96
27069536	18.13
27069543	8.28
27069652	11.06
27069662	7.03
27070287	11.36
27070288	11.36
27070349	0.96
27070593	10.1
27070847	15.62
27070880	12.2
27070881	11.25
27071307	22.31
27071382	13.25
27071639	8.47
27071951	3.9
27072234	12.53
27072263	17.2
27072290	1.44
27072352	1.46
27072647	14.55
27072703	4.06
27072834	0.0
27072893	11.76
27072917	5.92
27073027	18.94
27073162	4.06
27073163	4.06
27073239	3.92
27073240	75.25
27073524	13.25
27073760	12.62
27074079	8.02
27074490	13.82
27074665	7.46
27074682	15.05
27075055	2.28
27075263	2.34
27075573	4.15
27075905	15.55
27076171	3.14
27076358	6.77
27076359	6.77
27076448	15.9
27076531	10.1
27076917	26.13
27076932	15.62
27077007	20.66
27077210	9.72
27077435	8.23
27077781	5.75
27077789	13.05
27077790	13.05
27077951	20.88
27077954	20.88
27078252	11.39
27078343	13.92
27078513	2.08
27078563	17.26
27078564	17.26
27078615	16.63
27078773	8.17
27078776	8.17
27078815	9.84
27078861	2.63
27078890	14.51
27079523	4.97
27079784	2.1
27080033	16.67
27080674	9.25
27080756	4.84
27080805	7.53
27081176	15.2
27081198	3.63
27081266	0.46
27082233	16.18
27082394	3.26
27082887	8.12
27082888	8.12
27083139	0.0
27083170	4.22
27083270	5.66
27083440	7.52
27083445	12.74
27084277	8.86
27084769	4.27
27085071	5.95
27085099	4.21
27085247	8.68
27085389	4.75
27085469	5.98
27085532	1.73
27085632	9.62
27085690	0.7
27085724	6.94
27086309	5.37
27086317	5.93
27086917	4.81
27086960	15.4
27087432	1.89
27087510	11.22
27087827	9.06
27088125	4.21
27088366	12.63
27088539	16.71
27088710	0.0
27088853	0.0
27088973	11.43
27089026	0.13
27089381	8.8
27090040	3.49
27090199	1.64
27090278	1.93
27090283	28.82
27090686	11.84
27090688	0.0
27090699	2.36
27090758	7.32
27090759	7.32
27090818	11.16
27091040	5.23
27091305	2.02
27091406	7.24
27091557	7.62
27091866	14.84
27091972	9.71
27092364	5.48
27092378	3.8
27092626	3.51
27092681	9.16
27092840	4.91
27092841	4.91
27092863	0.74
27093460	14.74
27093967	8.94
27093968	8.94
27094076	9.8
27094098	8.98
27094510	9.15
27094551	9.87
27094589	15.91
27094633	4.98
27094696	0.01
27094783	4.07
27094784	4.07
27095002	24.17
27095415	5.62
27095770	5.14
27095927	7.88
27095966	10.8
27096191	3.95
27096640	2.4
27097078	16.64
27097239	20.08
27097571	23.48
27097918	6.04
27097985	14.52
27097986	14.52
27097991	6.2
27098010	0.0
27098188	9.83
27098239	5.92
27098387	5.75
27098468	17.9
27098528	12.65
27098904	14.74
27099118	3.59
27099240	6.75
27099243	6.75
27099900	3.03
27100421	12.75
27100423	12.75
27101132	13.33
27101153	4.35
27101170	10.78
27101231	5.78
27101232	5.78
27101315	17.61
27101659	11.1
27101660	11.1
27101771	0.0
27102104	4.92
27102105	8.8
27102106	8.8
27102107	8.8
27102169	9.5
27102425	10.45
27102426	9.56
27102881	15.76
27102936	11.74
27103952	22.2
27104041	4.14
27104043	26.85
27105230	11.19
27105231	11.19
27105313	3.8
27105362	7.76
27105536	5.45
27105641	9.46
27105651	9.32
27105712	31.77
27105739	5.8
27105865	7.63
27106234	12.46
27106442	14.85
27106443	14.85
27106457	14.74
27106462	9.69
27106559	20.05
27106801	7.91
27106973	48.5
27107141	0.68
27107303	12.43
27107333	14.48
27107372	8.8
27107717	20.71
27107756	4.74
27107832	10.32
27107842	5.5
27107843	3.15
27107903	26.83
27107911	0.0
27107961	10.68
27108411	6.19
27108538	20.44
27109356	46.77
27109762	7.9
27109763	7.9
27109783	21.66
27109844	11.81
27109910	8.12
27110150	10.01
27110424	6.9
27110616	10.32
27110677	9.69
27110981	8.35
27111570	11.65
27111884	4.23
27111955	4.62
27112184	0.62
27112570	14.14
27112637	15.87
27112760	11.22
27112792	9.03
27113082	5.5
27113206	9.65
27113241	2.73
27113396	8.46
27113568	10.05
27113569	4.56
27113626	13.46
27114034	5.74
27114054	13.43
27114457	13.78
27114458	13.78
27114761	10.16
27114762	4.75
27114931	5.43
27115125	0.0
27115382	7.17
27115389	4.58
27115534	16.07
27115784	1.68
27115867	14.18
27116549	5.76
27116798	5.96
27116799	17.57
27117026	8.26
27117027	8.26
27117040	9.64
27117043	15.22
27117046	15.22
27117050	15.22
27117203	2.91
27117288	8.93
27117598	10.2
27117752	6.09
27118364	21.07
27118453	0.62
27118731	2.46
27118732	10.73
27118733	20.99
27118869	3.26
27118898	14.1
27119449	5.83
27119752	31.92
27119753	31.92
27119858	1.22
27119877	5.75
27119973	0.0
27119974	6.59
27119976	11.72
27119977	6.59
27119996	20.23
27119997	20.23
27119998	20.23
27120233	1.07
27120234	1.07
27120453	6.99
27120560	13.53
27120637	9.12
27121031	15.83
27121281	0.0
27121290	12.65
27121291	12.65
27121585	10.76
27121607	11.19
27121879	5.25
27122177	5.78
27122456	10.76
27122547	16.77
27122600	5.97
27122967	10.59
27123376	6.81
27123740	15.85
27123986	16.84
27124808	11.34
27125132	9.97
27125439	4.85
27125927	10.78
27125957	22.09
27126593	1.43
27127084	13.06
27127214	9.11
27127282	11.62
27127822	20.82
27127852	3.66
27128336	1.2
27128369	8.87
27128370	8.87
27128448	7.01
27128565	2.34
27129189	30.54
27129519	8.38
27129579	6.26
27129876	3.32
27129921	26.4
27130373	7.16
27130426	1.11
27130680	0.0
27130737	17.31
27131000	5.84
27131301	6.93
27131349	3.98
27131387	10.26
27131418	6.52
27131622	4.79
27131859	16.68
27132309	17.31
27132559	7.21
27132712	6.58
27132809	25.44
27132929	4.94
27133154	12.06
27133208	10.0
27133288	5.7
27133729	19.61
27133931	6.32
27133957	9.69
27133970	11.41
27134159	3.61
27134525	13.05
27134821	7.73
27135234	0.0
27135470	7.45
27135498	4.94
27135568	9.36
27136535	1.23
27136693	4.64
27137160	1.84
27138137	5.86
27138138	5.86
27138166	6.15
27138563	10.37
27138564	10.37
27138597	13.11
27138870	14.92
27138950	0.0
27138988	24.66
27138989	24.66
27139757	0.45
27139995	28.99
27140226	2.82
27140678	12.19
27140704	13.84
27140973	0.0
27141071	6.03
27141177	0.0
27141516	5.35
27141517	5.35
27142334	11.54
27142335	11.54
27142336	11.54
27142411	48.5
27143064	12.03
27143345	31.23
27143346	12.38
27143347	12.38
27143412	20.71
27143822	10.68
27143823	17.46
27143863	11.43
27144143	8.7
27144326	111.36
27144339	12.63
27144710	5.41
27144853	1.56
27144854	10.23
27144881	22.93
27145374	4.85
27145637	11.53
27145728	9.27
27145930	6.32
27146208	2.0
27146276	11.31
27146337	9.99
27146560	9.78
27146564	7.9
27146685	11.24
27146767	8.89
27146785	3.94
27146892	9.29
27146893	5.75
27147061	4.59
27147320	11.78
27147321	11.78
27147569	10.23
27147797	8.09
27148186	1.71
27148251	11.17
27148277	14.53
27148279	14.53
27148723	10.41
27148794	0.0
27148854	7.08
27149052	13.64
27149105	7.35
27149178	2.53
27149245	15.87
27149639	11.67
27149708	10.91
27149718	17.29
27150058	3.01
27150595	1.44
27150784	3.04
27150959	19.37
27151257	12.8
27151294	11.42
27151404	9.16
27151520	6.18
27151760	13.87
27152022	5.59
27152045	9.94
27152108	0.62
27152124	7.07
27152217	5.22
27152218	5.22
27152219	5.22
27152290	8.07
27152310	10.74
27152331	14.69
27152950	12.69
27153093	23.53
27153176	0.0
27153224	44.91
27153226	44.91
27153250	17.95
27153419	3.27
27153537	11.73
27153677	3.13
27153678	13.6
27153709	6.25
27153897	18.59
27154001	5.41
27154090	1.68
27154097	5.85
27154307	5.24
27154330	3.49
27154331	3.49
27154379	9.55
27154765	10.0
27154766	10.0
27155396	6.69
27155594	3.87
27155595	9.99
27155613	8.86
27155649	2.19
27155650	2.19
27156114	9.77
27156115	1.21
27156116	9.77
27156192	0.0
27156352	70.89
27156494	11.93
27156798	12.02
27157048	3.28
27157481	4.21
27157900	33.07
27158120	1.28
27158200	7.72
27158370	7.35
27158372	7.35
27158393	4.47
27159021	15.84
27159333	19.99
27159860	1.68
27159863	3.67
27160016	21.98
27160235	3.36
27160452	2.7
27160925	13.54
27161048	0.25
27161601	6.57
27162108	8.04
27162136	11.98
27162142	11.98
27162149	11.98
27162478	7.61
27162479	0.49
27162675	0.0
27162676	0.0
27162724	10.5
27162905	5.05
27162974	8.84
27163393	7.77
27163827	8.67
27164255	10.11
27164526	5.35
27164859	3.69
27164892	14.67
27165131	4.84
27165414	0.0
27165740	8.1
27165743	42.71
27165935	7.21
27166063	5.06
27166064	5.06
27166066	5.06
27166123	13.01
27166152	1.57
27166181	8.3
27166313	7.34
27166645	3.58
27166907	8.8
27167718	5.57
27167867	3.27
27168025	5.48
27168629	1.87
27168935	13.82
27169060	12.92
27169084	8.2
27169112	4.08
27169352	20.07
27169365	6.26
27169370	2.52
27169835	3.71
27169837	3.71
27169839	5.95
27170004	5.96
27170032	10.16
27170485	10.12
27170770	3.03
27170771	5.03
27171234	27.68
27171745	2.93
27171785	12.65
27173526	0.31
27173864	7.49
27174414	2.36
27174709	16.43
27175203	12.24
27175579	11.76
27175959	1.96
27176351	14.19
27176454	4.64
27176663	1.8
27177312	18.53
27177382	5.24
27177522	4.91
27177646	22.03
27177663	6.99
27177719	19.52
27177825	4.83
27177849	6.65
27177868	11.49
27178008	12.66
27178170	15.54
27178172	23.7
27178286	6.5
27178467	5.78
27178825	17.47
27178888	4.66
27178893	44.96
27179424	0.34
27179425	0.34
27179538	0.0
27179610	18.09
27179698	2.46
27179699	0.98
27179819	5.49
27179830	1.08
27179836	16.93
27179849	5.59
27180048	19.87
27180049	19.87
27180197	0.99
27180210	7.17
27180225	1.17
27180391	14.04
27180623	5.81
27181130	38.03
27181879	9.34
27182105	8.92
27182668	2.03
27182855	8.72
27183191	4.85
27183427	18.32
